Date,Open,High,Low,Close,Adj Close,Volume
2022-12-22,18500.000000,18650.000000,17450.000000,18050.000000,17740.798828,2298000
2022-12-23,18000.000000,18850.000000,17650.000000,18575.000000,18256.804688,1991200
2022-12-26,18550.000000,21700.000000,18500.000000,20575.000000,20222.544922,2805600
2022-12-27,20625.000000,24325.000000,20625.000000,23400.000000,22999.152344,7500800
2022-12-28,23550.000000,24800.000000,21775.000000,21775.000000,21401.988281,5147600
2022-12-29,21775.000000,22775.000000,20275.000000,20725.000000,20369.974609,4600200
2022-12-30,20725.000000,21475.000000,19825.000000,21000.000000,20640.263672,2699500
2023-01-02,21000.000000,21775.000000,20875.000000,21250.000000,20885.982422,1133500
2023-01-03,21300.000000,21675.000000,21175.000000,21300.000000,20935.125000,814200
2023-01-04,21450.000000,21450.000000,21100.000000,21125.000000,20763.123047,619900
2023-01-05,21125.000000,21250.000000,19800.000000,19975.000000,19632.822266,2500600
2023-01-06,19975.000000,21550.000000,19825.000000,20575.000000,20222.544922,1286700
2023-01-09,20675.000000,21300.000000,20025.000000,20325.000000,19976.828125,997000
2023-01-10,20375.000000,20700.000000,19975.000000,20650.000000,20296.259766,510500
2023-01-11,20675.000000,21050.000000,20500.000000,20650.000000,20296.259766,571700
2023-01-12,20650.000000,20725.000000,19675.000000,19925.000000,19583.679688,1059300
2023-01-13,20000.000000,20700.000000,20000.000000,20150.000000,19804.826172,681600
2023-01-16,20250.000000,20250.000000,19800.000000,20100.000000,19755.681641,691000
2023-01-17,20100.000000,20150.000000,19900.000000,19900.000000,19559.107422,574800
2023-01-18,20000.000000,20250.000000,19900.000000,20075.000000,19731.109375,690800
2023-01-19,20075.000000,20150.000000,19900.000000,20075.000000,19731.109375,499100
2023-01-20,19950.000000,22025.000000,19950.000000,21675.000000,21303.701172,1630200
2023-01-24,21800.000000,22300.000000,20700.000000,20975.000000,20615.693359,1015500
2023-01-25,20975.000000,21050.000000,20500.000000,20900.000000,20541.978516,558400
2023-01-26,20850.000000,20850.000000,19800.000000,19975.000000,19632.822266,1706800
2023-01-27,20000.000000,20400.000000,19875.000000,20000.000000,19657.394531,841300
2023-01-30,20025.000000,20475.000000,20000.000000,20025.000000,19681.966797,303200
2023-01-31,20025.000000,20150.000000,19900.000000,20100.000000,19755.681641,547400
2023-02-01,20100.000000,20100.000000,19850.000000,19875.000000,19534.537109,388500
2023-02-02,19850.000000,20000.000000,19500.000000,19900.000000,19559.107422,615500
2023-02-03,19875.000000,19900.000000,18525.000000,19000.000000,18674.525391,1264300
2023-02-06,18800.000000,19000.000000,18025.000000,18750.000000,18428.808594,591900
2023-02-07,18900.000000,19575.000000,18750.000000,19400.000000,19067.673828,568200
2023-02-08,19525.000000,19800.000000,19000.000000,19175.000000,18846.527344,632100
2023-02-09,19175.000000,19375.000000,19050.000000,19225.000000,18895.669922,215600
2023-02-10,19100.000000,19225.000000,18850.000000,18850.000000,18527.093750,318000
2023-02-13,18850.000000,19250.000000,18775.000000,18900.000000,18576.238281,441500
2023-02-14,18900.000000,18950.000000,18675.000000,18900.000000,18576.238281,375700
2023-02-15,18900.000000,19025.000000,18675.000000,18750.000000,18428.808594,335700
2023-02-16,18750.000000,18800.000000,18325.000000,18775.000000,18453.378906,444600
2023-02-17,18750.000000,18750.000000,18500.000000,18575.000000,18256.804688,245900
2023-02-20,18550.000000,18575.000000,18100.000000,18300.000000,17986.515625,227900
2023-02-21,18300.000000,18750.000000,18300.000000,18475.000000,18158.517578,321400
2023-02-22,18525.000000,18675.000000,18250.000000,18575.000000,18256.804688,365600
2023-02-23,18575.000000,18775.000000,18375.000000,18700.000000,18379.664063,311600
2023-02-24,18725.000000,18850.000000,18500.000000,18800.000000,18477.951172,174800
2023-02-27,18825.000000,19200.000000,18825.000000,18975.000000,18649.953125,285600
2023-02-28,19000.000000,19200.000000,19000.000000,19200.000000,18871.099609,420700
2023-03-01,19200.000000,19300.000000,18300.000000,18750.000000,18428.808594,377700
2023-03-02,18750.000000,18950.000000,18750.000000,18925.000000,18600.810547,102200
2023-03-03,19050.000000,19050.000000,18825.000000,18950.000000,18625.380859,169600
2023-03-06,18950.000000,19000.000000,17625.000000,18800.000000,18477.951172,489800
2023-03-07,18800.000000,18800.000000,18300.000000,18600.000000,18281.376953,249000
2023-03-08,18600.000000,18600.000000,18350.000000,18575.000000,18256.804688,131200
2023-03-09,18575.000000,18700.000000,18375.000000,18675.000000,18355.091797,147100
2023-03-10,18675.000000,18700.000000,18450.000000,18650.000000,18330.521484,136200
2023-03-13,18600.000000,20250.000000,18400.000000,19550.000000,19215.103516,657800
2023-03-14,19550.000000,19600.000000,18825.000000,19200.000000,18871.099609,388100
2023-03-15,19200.000000,19300.000000,18950.000000,19200.000000,18871.099609,202600
2023-03-16,19200.000000,19200.000000,18600.000000,19100.000000,18772.812500,221000
2023-03-17,19000.000000,19775.000000,18900.000000,19725.000000,19387.105469,681500
2023-03-20,19725.000000,19725.000000,19225.000000,19350.000000,19018.529297,203200
2023-03-21,19425.000000,19425.000000,19075.000000,19400.000000,19067.673828,161500
2023-03-24,19400.000000,19500.000000,19325.000000,19450.000000,19116.816406,253600
2023-03-27,19500.000000,19550.000000,19250.000000,19275.000000,18944.814453,142700
2023-03-28,19250.000000,19450.000000,19100.000000,19400.000000,19067.673828,274500
2023-03-29,19400.000000,20000.000000,19400.000000,19900.000000,19559.107422,564400
2023-03-30,19900.000000,20925.000000,19850.000000,20750.000000,20394.546875,720300
2023-03-31,20750.000000,20900.000000,20100.000000,20775.000000,20419.119141,440300
2023-04-03,20775.000000,20900.000000,20650.000000,20900.000000,20541.978516,307400
2023-04-04,21000.000000,21725.000000,20825.000000,21500.000000,21131.699219,609600
2023-04-05,21500.000000,21650.000000,21200.000000,21650.000000,21279.130859,196200
2023-04-06,21650.000000,21750.000000,21300.000000,21500.000000,21131.699219,243900
2023-04-10,21500.000000,21725.000000,21300.000000,21500.000000,21131.699219,161000
2023-04-11,21475.000000,21500.000000,20275.000000,21500.000000,21131.699219,427000
2023-04-12,21500.000000,21500.000000,20675.000000,20800.000000,20443.691406,282800
2023-04-13,20750.000000,20800.000000,19600.000000,20100.000000,19755.681641,456100
2023-04-14,20100.000000,20300.000000,19500.000000,20150.000000,19804.826172,161900
2023-04-17,20150.000000,20500.000000,20000.000000,20500.000000,20148.830078,160800
2023-04-18,20500.000000,20900.000000,20300.000000,20800.000000,20443.691406,271000
2023-04-26,20800.000000,21475.000000,20600.000000,21350.000000,20984.269531,470100
2023-04-27,21425.000000,23800.000000,21350.000000,22950.000000,22556.861328,1369600
2023-04-28,22950.000000,23000.000000,21350.000000,21500.000000,21131.699219,829400
2023-05-02,21625.000000,21825.000000,20825.000000,21225.000000,20861.410156,337000
2023-05-03,21225.000000,21400.000000,20800.000000,20800.000000,20443.691406,324800
2023-05-04,20750.000000,21250.000000,20150.000000,21200.000000,20836.837891,273300
2023-05-05,21150.000000,21200.000000,20525.000000,20675.000000,20320.832031,223700
2023-05-08,20700.000000,20800.000000,20275.000000,20675.000000,20320.832031,215200
2023-05-09,20675.000000,20675.000000,20350.000000,20350.000000,20350.000000,148400
2023-05-10,20500.000000,20650.000000,20200.000000,20400.000000,20400.000000,212800
2023-05-11,20400.000000,20400.000000,19850.000000,19900.000000,19900.000000,266500
2023-05-12,19900.000000,20100.000000,19425.000000,19425.000000,19425.000000,230900
2023-05-15,19425.000000,19475.000000,18575.000000,18875.000000,18875.000000,254300
2023-05-16,18875.000000,19375.000000,18525.000000,19150.000000,19150.000000,165500
2023-05-17,19150.000000,19325.000000,18750.000000,18900.000000,18900.000000,169700
2023-05-19,18900.000000,19050.000000,18650.000000,18900.000000,18900.000000,151200
2023-05-22,18825.000000,19125.000000,18750.000000,18975.000000,18975.000000,97100
2023-05-23,19000.000000,19200.000000,19000.000000,19100.000000,19100.000000,102600
2023-05-24,19175.000000,19200.000000,19000.000000,19025.000000,19025.000000,104000
2023-05-25,18900.000000,19000.000000,18725.000000,18900.000000,18900.000000,189400
2023-05-26,18875.000000,18875.000000,18150.000000,18150.000000,18150.000000,286700
2023-05-29,18200.000000,18200.000000,17275.000000,17275.000000,17275.000000,413600
2023-05-30,17275.000000,17475.000000,16075.000000,16075.000000,16075.000000,461800
2023-05-31,16075.000000,16100.000000,14950.000000,15000.000000,15000.000000,881700
2023-06-05,15000.000000,15450.000000,13950.000000,14725.000000,14725.000000,791100
2023-06-06,14725.000000,15725.000000,13400.000000,13400.000000,13400.000000,1459300
2023-06-07,13450.000000,14200.000000,13200.000000,13400.000000,13400.000000,977400
2023-06-08,13400.000000,13700.000000,13325.000000,13575.000000,13575.000000,233800
2023-06-09,13625.000000,14250.000000,13625.000000,14200.000000,14200.000000,307000
2023-06-12,14200.000000,15800.000000,14200.000000,15750.000000,15750.000000,620400
2023-06-13,15750.000000,16625.000000,15750.000000,16100.000000,16100.000000,699400
2023-06-14,16200.000000,16450.000000,15250.000000,15700.000000,15700.000000,469000
2023-06-15,15725.000000,16050.000000,15225.000000,15850.000000,15850.000000,283800
2023-06-16,16000.000000,16200.000000,15325.000000,15325.000000,15325.000000,457300
2023-06-19,15350.000000,15800.000000,15250.000000,15250.000000,15250.000000,145100
2023-06-20,15250.000000,15400.000000,14875.000000,15125.000000,15125.000000,161100
2023-06-21,15200.000000,15300.000000,14750.000000,15200.000000,15200.000000,361000
2023-06-22,15200.000000,15450.000000,15200.000000,15225.000000,15225.000000,54000
2023-06-23,15225.000000,15400.000000,15075.000000,15400.000000,15400.000000,232500
2023-06-26,15400.000000,16000.000000,15100.000000,16000.000000,16000.000000,309100
2023-06-27,16000.000000,16000.000000,15500.000000,15500.000000,15500.000000,218200
2023-07-03,15550.000000,15750.000000,15450.000000,15650.000000,15650.000000,181900
2023-07-04,15650.000000,15750.000000,15400.000000,15475.000000,15475.000000,115000
2023-07-05,15600.000000,15650.000000,15300.000000,15500.000000,15500.000000,109500
2023-07-06,15500.000000,16300.000000,15475.000000,16000.000000,16000.000000,276400
2023-07-07,16000.000000,16375.000000,15875.000000,16175.000000,16175.000000,233000
2023-07-10,16175.000000,16400.000000,15900.000000,16350.000000,16350.000000,131300
2023-07-11,16325.000000,17700.000000,16325.000000,17700.000000,17700.000000,423600
2023-07-12,17700.000000,17700.000000,17000.000000,17500.000000,17500.000000,374600
2023-07-13,17400.000000,18500.000000,17225.000000,18000.000000,18000.000000,399400
2023-07-14,18225.000000,18900.000000,18050.000000,18800.000000,18800.000000,460600
2023-07-17,18800.000000,19700.000000,18450.000000,18700.000000,18700.000000,548500
2023-07-18,18775.000000,19200.000000,17875.000000,18600.000000,18600.000000,395000
2023-07-20,18700.000000,18900.000000,18500.000000,18700.000000,18700.000000,156700
2023-07-21,18725.000000,18900.000000,18700.000000,18725.000000,18725.000000,156600
2023-07-24,18775.000000,20000.000000,18750.000000,19650.000000,19650.000000,636800
2023-07-25,19700.000000,21000.000000,19675.000000,20800.000000,20800.000000,637600
2023-07-26,20800.000000,21900.000000,20600.000000,20975.000000,20975.000000,731400
2023-07-27,20975.000000,21025.000000,20500.000000,20700.000000,20700.000000,325400
2023-07-28,20650.000000,20650.000000,19775.000000,19825.000000,19825.000000,500200
2023-07-31,19825.000000,20000.000000,19700.000000,19850.000000,19850.000000,220000
2023-08-01,19850.000000,19850.000000,19000.000000,19400.000000,19400.000000,314300
2023-08-02,19400.000000,19400.000000,18650.000000,18650.000000,18650.000000,194900
2023-08-03,18650.000000,19025.000000,18300.000000,18300.000000,18300.000000,429200
2023-08-04,18300.000000,18675.000000,17500.000000,17650.000000,17650.000000,480300
2023-08-07,17750.000000,17850.000000,17150.000000,17375.000000,17375.000000,446200
2023-08-08,17375.000000,17850.000000,17325.000000,17425.000000,17425.000000,327100
2023-08-09,17425.000000,17750.000000,17425.000000,17450.000000,17450.000000,199500
2023-08-10,17600.000000,18075.000000,17525.000000,18075.000000,18075.000000,342100
2023-08-11,18075.000000,18200.000000,17625.000000,17750.000000,17750.000000,200800
2023-08-14,17750.000000,17800.000000,17300.000000,17575.000000,17575.000000,186200
2023-08-15,17600.000000,18000.000000,17600.000000,17750.000000,17750.000000,121500
2023-08-16,17750.000000,17925.000000,17525.000000,17750.000000,17750.000000,164600
2023-08-18,17750.000000,17825.000000,17525.000000,17800.000000,17800.000000,174400
2023-08-21,17800.000000,18800.000000,17700.000000,18575.000000,18575.000000,383800
2023-08-22,18600.000000,19000.000000,18375.000000,18575.000000,18575.000000,434100
2023-08-23,18575.000000,19475.000000,18575.000000,18800.000000,18800.000000,602500
2023-08-24,18800.000000,18825.000000,18000.000000,18800.000000,18800.000000,342500
2023-08-25,18800.000000,18800.000000,18200.000000,18600.000000,18600.000000,167900
2023-08-28,18650.000000,18800.000000,18650.000000,18775.000000,18775.000000,106600
2023-08-29,18875.000000,19000.000000,18700.000000,18800.000000,18800.000000,294600
2023-08-30,18825.000000,18875.000000,18400.000000,18775.000000,18775.000000,234300
2023-08-31,18800.000000,18900.000000,18500.000000,18775.000000,18775.000000,122500
2023-09-01,18800.000000,18825.000000,18600.000000,18800.000000,18800.000000,60800
2023-09-04,18800.000000,18875.000000,18575.000000,18800.000000,18800.000000,119200
2023-09-05,18825.000000,18825.000000,18600.000000,18800.000000,18800.000000,89000
2023-09-06,18800.000000,19000.000000,18675.000000,18900.000000,18900.000000,199600
2023-09-07,19025.000000,19100.000000,18800.000000,18975.000000,18975.000000,100500
2023-09-08,18975.000000,18975.000000,18875.000000,18925.000000,18925.000000,77300
2023-09-11,18925.000000,18950.000000,18700.000000,18900.000000,18900.000000,91000
2023-09-12,18900.000000,18900.000000,17900.000000,18450.000000,18450.000000,210400
2023-09-13,18500.000000,18700.000000,18150.000000,18500.000000,18500.000000,125600
2023-09-14,18475.000000,19400.000000,18475.000000,19325.000000,19325.000000,369300
2023-09-15,19400.000000,19450.000000,19150.000000,19225.000000,19225.000000,201400
2023-09-18,19225.000000,19450.000000,19100.000000,19300.000000,19300.000000,118600
2023-09-19,19300.000000,19300.000000,18525.000000,18900.000000,18900.000000,179300
2023-09-20,18900.000000,19075.000000,18700.000000,18900.000000,18900.000000,121800
2023-09-21,18900.000000,19200.000000,18725.000000,19050.000000,19050.000000,109300
2023-09-22,19050.000000,19150.000000,18900.000000,19050.000000,19050.000000,122200
2023-09-25,19050.000000,19175.000000,18950.000000,19050.000000,19050.000000,49200
2023-09-26,18950.000000,19050.000000,18700.000000,18875.000000,18875.000000,143700
2023-09-27,18850.000000,19050.000000,18775.000000,19050.000000,19050.000000,61500
2023-09-29,19025.000000,19025.000000,18850.000000,18875.000000,18875.000000,40000
2023-10-02,18875.000000,18950.000000,18700.000000,18725.000000,18725.000000,104700
2023-10-03,18725.000000,18725.000000,18225.000000,18225.000000,18225.000000,225900
2023-10-04,18225.000000,18375.000000,17950.000000,18175.000000,18175.000000,142200
2023-10-05,18150.000000,18475.000000,18150.000000,18325.000000,18325.000000,69700
2023-10-06,18300.000000,18325.000000,18225.000000,18325.000000,18325.000000,64200
2023-10-09,18325.000000,18425.000000,18175.000000,18400.000000,18400.000000,102800
2023-10-10,18375.000000,18500.000000,18200.000000,18475.000000,18475.000000,23400
2023-10-11,18475.000000,18600.000000,18300.000000,18525.000000,18525.000000,97500
2023-10-12,18500.000000,18575.000000,18350.000000,18550.000000,18550.000000,23600
2023-10-13,18350.000000,18600.000000,18350.000000,18550.000000,18550.000000,84800
2023-10-16,18425.000000,18750.000000,18400.000000,18700.000000,18700.000000,81500
2023-10-17,18700.000000,19825.000000,18700.000000,19550.000000,19550.000000,558100
2023-10-18,19500.000000,20250.000000,19250.000000,20000.000000,20000.000000,833400
2023-10-19,20000.000000,20000.000000,19250.000000,19925.000000,19925.000000,332500
2023-10-20,19875.000000,19900.000000,19300.000000,19750.000000,19750.000000,259400
2023-10-23,19750.000000,19750.000000,18550.000000,18800.000000,18800.000000,144400
2023-10-24,18775.000000,19025.000000,18525.000000,19025.000000,19025.000000,67400
2023-10-25,19050.000000,19500.000000,19000.000000,19250.000000,19250.000000,164300
2023-10-26,19250.000000,19250.000000,18800.000000,19200.000000,19200.000000,75200
2023-10-27,19050.000000,19200.000000,18800.000000,19000.000000,19000.000000,92600
2023-10-30,19000.000000,19000.000000,18350.000000,18350.000000,18350.000000,344900
2023-10-31,18350.000000,18350.000000,18150.000000,18225.000000,18225.000000,119600
2023-11-01,18225.000000,18700.000000,17700.000000,18175.000000,18175.000000,272600
2023-11-02,18175.000000,18500.000000,18000.000000,18500.000000,18500.000000,73200
2023-11-03,18500.000000,18900.000000,18125.000000,18675.000000,18675.000000,157300
2023-11-06,18675.000000,18900.000000,18300.000000,18700.000000,18700.000000,106400
